,key,alias,name,review_count,categories,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
974,200-fra,frankies-pizza-sacramento-2,Frankie's Pizza,148,"['Pizza', 'Beer Bar', 'Chicken Wings']","['200 K St', 'Sacramento, CA 95814']",200 K St,,,Sacramento,95814,+19166038594
975,8704-pit,pitch-and-fiddle-sacramento-2,Pitch and Fiddle,400,"['Bars', 'Irish']","['8704 La Riviera Dr', 'Sacramento, CA 95826']",8704 La Riviera Dr,,,Sacramento,95826,+19165734782
976,1006-wil,willow-sacramento-sacramento-2,Willow Sacramento,159,['Italian'],"['1006 4th St', 'Sacramento, CA 95814']",1006 4th St,,,Sacramento,95814,+19169388001
977,6519-fir,firehouse-crawfish-sacramento,Firehouse Crawfish,1263,"['Seafood', 'Cajun/Creole']","['6519 Savings Pl', 'Ste 205', 'Sacramento, CA 95828']",6519 Savings Pl,,,Sacramento,95828,+19164299034
978,510-duk,dukes-plates-and-pints-sacramento,Dukes Plates & Pints,330,"['Salad', 'Burgers', 'Pubs']","['510 La Sierra Dr', 'Sacramento, CA 95864']",510 La Sierra Dr,,,Sacramento,95864,+19165148430
979,8391-del,delish-pizza-sacramento,Delish Pizza,923,"['Pizza', 'Italian', 'Chicken Wings']","['8391 Folsom Blvd', 'Ste 4', 'Sacramento, CA 95826']",8391 Folsom Blvd,,,Sacramento,95826,+19163824652
980,5207-ess,essys-kabob-sacramento-13,Essy's Kabob,378,"['Persian/Iranian', 'Kebab']","['5207 Madison Ave', 'Sacramento, CA 95841']",5207 Madison Ave,,,Sacramento,95841,+19163311194
981,2101-bad,bad-bakers-sacramento-sacramento,BAD Bakers - Sacramento,1294,"['Bakeries', 'Donuts']","['2101 Natomas Crossing Dr', 'Ste 150', 'Sacramento, CA 95834']",2101 Natomas Crossing Dr,,,Sacramento,95834,+19169004788
982,400-ilf,il-fornaio-sacramento,Il Fornaio,833,"['Italian', 'Pizza', 'Cocktail Bars']","['400 Capitol Mall', 'Wells Fargo Center', 'Sacramento, CA 95814']",400 Capitol Mall,Wells Fargo Center,Wells Fargo Center,Sacramento,95814,+19164464100
983,1726-kab,kabob-house-sacramento,Kabob House,453,"['Greek', 'Mediterranean']","['1726 Fulton Ave', 'Sacramento, CA 95825']",1726 Fulton Ave,,,Sacramento,95825,+19164850163
984,414-tom,toms-watch-bar-sacramento,Tom's Watch Bar,234,"['Sports Bars', 'Burgers', 'Chicken Wings']","['414 K St', 'Sacramento, CA 95814']",414 K St,,,Sacramento,95814,
985,1200-cam,camellia-coffee-roasters-sacramento,Camellia Coffee Roasters,409,"['Coffee & Tea', 'Coffee Roasteries', 'Breakfast & Brunch']","['1200 R St', 'Ste 130', 'Sacramento, CA 95811']",1200 R St,,,Sacramento,95811,
986,7837-cra,crab-city-restaurant-and-desserts-sacramento,Crab City Restaurant & Desserts,1114,"['Cajun/Creole', 'Asian Fusion', 'Seafood']","['7837 Stockton Blvd', 'Ste 500', 'Sacramento, CA 95823']",7837 Stockton Blvd,,,Sacramento,95823,+19166473172
987,2711-mas,masullo-sacramento,Masullo,757,"['Pizza', 'Italian']","['2711 Riverside Blvd', 'Sacramento, CA 95818']",2711 Riverside Blvd,,,Sacramento,95818,+19164438929
988,6004-jpt,jp-thai-kitchen-sacramento-2,JP Thai Kitchen,408,"['Thai', 'Asian Fusion', 'Noodles']","['6004 Freeport Blvd', 'Sacramento, CA 95822']",6004 Freeport Blvd,,,Sacramento,95822,+19163918996
989,1010-ten,ten-ten-room-sacramento-2,Ten Ten Room,185,"['Bars', 'Desserts', 'American']","['1010 10th St', 'Sacramento, CA 95814']",1010 10th St,,,Sacramento,95814,+19162722888
990,1122-the,the-7th-street-standard-sacramento,The 7th Street Standard,173,"['Cocktail Bars', 'Breakfast & Brunch', 'New American']","['1122 7th St', 'Sacramento, CA 95814']",1122 7th St,,,Sacramento,95814,+19168981100
991,7485-ram,ramen-house-tenjin-sacramento-7,Ramen House Tenjin,341,['Ramen'],"['7485 Rush River Dr', 'Ste 740', 'Sacramento, CA 95831']",7485 Rush River Dr,,,Sacramento,95831,+19166616656
992,3620-fal,falafel-corner-sacramento,Falafel Corner,906,"['Mediterranean', 'Halal', 'Greek']","['3620 N Freeway Blvd', 'Ste 305', 'Sacramento, CA 95834']",3620 N Freeway Blvd,,,Sacramento,95834,+19168910375
993,1010-tem,temple-coffee-roasters-sacramento-3,Temple Coffee Roasters,1251,"['Coffee & Tea', 'Coffee Roasteries']","['1010 9th St', 'Sacramento, CA 95814']",1010 9th St,,,Sacramento,95814,+19164434960
994,6157-cha,chaat-of-india-sacramento,Chaat of India,754,"['Indian', 'Pakistani', 'Caterers']","['6157 Mack Rd', 'Sacramento, CA 95823']",6157 Mack Rd,,,Sacramento,95823,+19166817000
995,1309-abc,abc-bakery-sacramento,ABC Bakery,1019,"['Bakeries', 'Dim Sum', 'Cantonese']","['1309 Florin Rd', 'Ste F', 'Sacramento, CA 95831']",1309 Florin Rd,,,Sacramento,95831,+19164214259
996,732-koj,koja-kitchen-sac-town-sacramento,Koja Kitchen Sac Town,314,"['Cocktail Bars', 'Japanese', 'Korean']","['732 K St', 'Sacramento, CA 95814']",732 K St,,,Sacramento,95814,+19166286829
997,2606-fog,fogo-de-minas-sacramento,Fogo de Minas,472,"['Brazilian', 'Steakhouses']","['2606 Gateway Oaks Dr', 'Ste 140/150', 'Sacramento, CA 95833']",2606 Gateway Oaks Dr,,,Sacramento,95833,+19165158931
998,6450-qua,quan-nem-ninh-hoa-sacramento,Quan Nem Ninh Hoa,1385,['Vietnamese'],"['6450 Stockton Blvd', 'Sacramento, CA 95823']",6450 Stockton Blvd,,,Sacramento,95823,+19164283748
999,2215-osa,osaka-ya-sacramento,Osaka-Ya,780,"['Desserts', 'Japanese', 'Shaved Ice']","['2215 10th St', 'Sacramento, CA 95818']",2215 10th St,,,Sacramento,95818,+19164466857
1000,414-vin,vine-grain-sacramento,Vine+Grain,83,"['Pizza', 'Cocktail Bars']","['414 K St', 'Sacramento, CA 95814']",414 K St,,,Sacramento,95814,+19167062926
1001,125-cal,california-state-railroad-museum-sacramento,California State Railroad Museum,646,['Museums'],"['125 I St', 'Sacramento, CA 95814']",125 I St,,,Sacramento,95814,+19163239280
1002,1001-fox,fox-and-goose-public-house-sacramento-3,Fox & Goose Public House,2000,"['Breakfast & Brunch', 'British', 'Pubs']","['1001 R St', 'Sacramento, CA 95811']",1001 R St,,,Sacramento,95811,+19164438825
1003,3636-dai,daikon-korean-bbq-sacramento-3,Daikon Korean BBQ,588,"['Korean', 'Cajun/Creole', 'Seafood']","['3636 N Freeway Blvd', 'Sacramento, CA 95834']",3636 N Freeway Blvd,,,Sacramento,95834,+19165159121
1004,3516-cas,casablanca-moroccan-restaurant-sacramento,Casablanca Moroccan Restaurant,612,['Moroccan'],"['3516 Fair Oaks Blvd', 'Sacramento, CA 95864']",3516 Fair Oaks Blvd,,,Sacramento,95864,+19164704704
1005,2030-tha,thai-time-sacramento,Thai Time,50,"['Thai', 'Sports Bars']","['2030 10th St', 'Sacramento, CA 95818']",2030 10th St,,,Sacramento,95818,+19166198641
1006,5800-tha,thai-hut-sacramento,Thai Hut,615,['Thai'],"['5800 Madison Ave', 'Ste K', 'Sacramento, CA 95841']",5800 Madison Ave,,,Sacramento,95841,+19163498844
1007,630-tro,trophy-club-sacramento-3,Trophy Club,109,"['Cocktail Bars', 'Speakeasies', 'Venues & Event Spaces']","['630 K St', 'Ste 120', 'Sacramento, CA 95814']",630 K St,,,Sacramento,95814,+19168720772
1008,216-cro,crocker-art-museum-sacramento,Crocker Art Museum,410,['Art Museums'],"['216 O St', 'Sacramento, CA 95814']",216 O St,,,Sacramento,95814,+19168087000
1009,3880-pok,poke-fix-sacramento-2,Poke Fix,579,"['Sushi Bars', 'Hawaiian', 'Poke']","['3880 Truxel Rd', 'Ste 200', 'Sacramento, CA 95834']",3880 Truxel Rd,,,Sacramento,95834,+19163334366
1010,615-fiz,fizz-champagne-and-bubbles-bar-sacramento-2,Fizz Champagne & Bubbles Bar,311,['Champagne Bars'],"['615 David J Stern Walk', 'Ste 105', 'Sacramento, CA 95814']",615 David J Stern Walk,,,Sacramento,95814,+19165733909
1011,4216-eln,el-novillero-sacramento,El Novillero,984,['Mexican'],"['4216 Franklin Blvd', 'Sacramento, CA 95820']",4216 Franklin Blvd,,,Sacramento,95820,+19164564287
1012,828-pet,petes-restaurant-and-brewhouse-sacramento-4,Pete's Restaurant & Brewhouse,93,"['Pizza', 'Burgers', 'Bars']","['828 J St', 'Sacramento, CA 95814']",828 J St,,,Sacramento,95814,+19163065800
1013,8345-twi,twin-lotus-thai-sacramento-2,Twin Lotus Thai,129,"['Thai', 'Bubble Tea', 'Noodles']","['8345 Folsom Blvd', 'Ste 119', 'Sacramento, CA 95826']",8345 Folsom Blvd,,,Sacramento,95826,+17075643277
1014,3419-dub,dubplate-kitchen-and-jamaican-cuisine-sacramento,Dubplate Kitchen & Jamaican Cuisine,425,"['Caribbean', 'Halal']","['3419 El Camino Ave', 'Sacramento, CA 95821']",3419 El Camino Ave,,,Sacramento,95821,+19163396978
1015,2966-fre,freeport-bakery-sacramento,Freeport Bakery,1414,"['Bakeries', 'Custom Cakes']","['2966 Freeport Blvd', 'Sacramento, CA 95818']",2966 Freeport Blvd,,,Sacramento,95818,+19164424256
1016,555-hou,house-kitchen-and-bar-sacramento,House Kitchen & Bar,461,"['New American', 'Comfort Food']","['555 Capitol Mall', 'Sacramento, CA 95814']",555 Capitol Mall,,,Sacramento,95814,+19164989924
1017,9545-mod,modurang-family-korean-restaurant-sacramento-2,Modurang Family Korean Restaurant,861,"['Korean', 'Barbeque']","['9545 Folsom Blvd', 'Ste 2', 'Sacramento, CA 95827']",9545 Folsom Blvd,,,Sacramento,95827,+19163638505
1018,4341-500,500f-pizza-x-taphouse-sacramento,500F Pizza x Taphouse,149,"['Pizza', 'Beer Bar', 'Cocktail Bars']","['4341 Arden Way', 'Sacramento, CA 95864']",4341 Arden Way,,,Sacramento,95864,+19164864006
1019,3700-tas,tasty-dumpling-sacramento-2,Tasty Dumpling,380,['Chinese'],"['3700 Crocker Dr', 'Ste 150', 'Sacramento, CA 95818']",3700 Crocker Dr,,,Sacramento,95818,+19167585621
1020,4160-him,himalaya-vegan-organic-restaurant-sacramento,Himalaya Vegan Organic Restaurant,218,"['Vegan', 'Himalayan/Nepalese']","['4160 Northgate Blvd', 'Ste 4', 'Sacramento, CA 95834']",4160 Northgate Blvd,,,Sacramento,95834,+12793451678
1021,4740-mon,monsoon-burger-sacramento-3,Monsoon Burger,724,"['Burgers', 'Sandwiches', 'Beverage Store']","['4740 Natomas Blvd', 'Ste 130', 'Sacramento, CA 95835']",4740 Natomas Blvd,,,Sacramento,95835,+19164197970
1022,2226-bin,binchoyaki-izakaya-dining-sacramento,Binchoyaki Izakaya Dining,606,"['Tapas/Small Plates', 'Seafood', 'Izakaya']","['2226 10th St', 'Sacramento, CA 95818']",2226 10th St,,,Sacramento,95818,+19164699448
1023,4900-mah,mahoroba-japanese-bakery-sacramento,Mahoroba Japanese Bakery,970,['Bakeries'],"['4900 Freeport Blvd', 'Sacramento, CA 95822']",4900 Freeport Blvd,,,Sacramento,95822,+19164541879
1024,730-sol,solomons-vinyl-diner-sacramento-2,Solomon's Vinyl Diner,491,"['Breakfast & Brunch', 'Sandwiches', 'Cocktail Bars']","['730 K St', 'Sacramento, CA 95814']",730 K St,,,Sacramento,95814,+19168578200
1025,6900-bob,bober-tea-sacramento-6,Bober Tea,815,"['Bubble Tea', 'Coffee & Tea', 'Tea Rooms']","['6900 65th St', 'Ste 2', 'Sacramento, CA 95823']",6900 65th St,,,Sacramento,95823,+19166006485
1026,1518-ant,anthonys-italian-cuisine-sacramento-2,Anthony's Italian Cuisine,569,"['Italian', 'Pizza']","['1518 W El Camino Ave', 'Sacramento, CA 95833']",1518 W El Camino Ave,,,Sacramento,95833,+19165646718
1027,5100-sia,siam-restaurant-sacramento,Siam Restaurant,381,['Thai'],"['5100 Franklin Blvd', 'Sacramento, CA 95820']",5100 Franklin Blvd,,,Sacramento,95820,+19164528382
1028,4400-gai,gai-n-rice-sacramento,Gai 'N Rice,267,"['Thai', 'Tapas/Small Plates', 'Soup']","['4400 Freeport Blvd', 'Ste 140', 'Sacramento, CA 95822']",4400 Freeport Blvd,,,Sacramento,95822,+19167585247
1029,2380-fla,flaming-grill-cafe-sacramento-5,Flaming Grill Cafe,226,"['Burgers', 'Beer Bar']","['2380 Watt Ave', 'Ste 150', 'Sacramento, CA 95825']",2380 Watt Ave,,,Sacramento,95825,+19166966373
1030,8168-tac,taco-fresco-burger-and-fries-sacramento,Taco Fresco Burger & Fries,455,"['Mexican', 'Burgers', 'Fast Food']","['8168 Florin Rd', 'Sacramento, CA 95828']",8168 Florin Rd,,,Sacramento,95828,+19163790498
1031,9819-jjp,jjpfister-distilling-sacramento,JJPfister Distilling,161,"['Distilleries', 'Cocktail Bars', 'Venues & Event Spaces']","['9819 Business Park Dr', 'Ste 3', 'Sacramento, CA 95827']",9819 Business Park Dr,,,Sacramento,95827,+19166729662
1032,4235-19h,19-handles-pub-and-grill-sacramento-4,19 Handles Pub & Grill,439,"['Pubs', 'Burgers', 'Sandwiches']","['4235 Arden Way', 'Sacramento, CA 95864']",4235 Arden Way,,,Sacramento,95864,+19164874979
1033,2251-sup,supreme-pizza-sacramento,Supreme Pizza,297,"['Pizza', 'Salad']","['2251 Northgate Blvd', 'Ste G', 'Sacramento, CA 95833']",2251 Northgate Blvd,,,Sacramento,95833,+19162563833
1034,1517-mis,miso-japanese-restaurant-sacramento-2,Miso Japanese Restaurant,467,"['Japanese', 'Sushi Bars', 'Asian Fusion']","['1517 Broadway', 'Sacramento, CA 95818']",1517 Broadway,,,Sacramento,95818,+19166809338
1035,500-pun,punch-bowl-social-sacramento-sacramento,Punch Bowl Social Sacramento,1545,"['Gastropubs', 'Eatertainment', 'Breakfast & Brunch']","['500 J St', 'Sacramento, CA 95814']",500 J St,,,Sacramento,95814,+19169255610
1036,4990-oto,otos-marketplace-sacramento-2,Oto's Marketplace,765,"['Seafood Markets', 'International Grocery', 'Japanese']","['4990 Freeport Blvd', 'Sacramento, CA 95822']",4990 Freeport Blvd,,,Sacramento,95822,+19164242398
1037,8760-cap,caps-pizza-and-tap-house-sacramento,Cap's Pizza & Tap House,304,"['Pizza', 'Beer Bar', 'Chicken Wings']","['8760 La Riviera Dr', 'Ste A', 'Sacramento, CA 95826']",8760 La Riviera Dr,,,Sacramento,95826,+19163994217
1038,1110-rio,rio-city-cafe-sacramento-5,Rio City Cafe,1479,"['New American', 'Seafood', 'Cocktail Bars']","['1110 Front St', 'Sacramento, CA 95814']",1110 Front St,,,Sacramento,95814,+19164428226
1039,1022-bea,bear-and-crown-british-pub-sacramento,Bear & Crown British Pub,109,"['Pubs', 'British', 'Venues & Event Spaces']","['1022 2nd St', 'Sacramento, CA 95814']",1022 2nd St,,,Sacramento,95814,+19164979115
1040,1100-pla,plant-power-fast-food-sacramento-2,Plant Power Fast Food,322,"['Vegan', 'Burgers', 'Vegetarian']","['1100 R St', 'Sacramento, CA 95811']",1100 R St,,,Sacramento,95811,+19167945027
1041,6511-bod,bodhi-bowl-vegetarian-restaurant-sacramento,Bodhi Bowl Vegetarian Restaurant,247,"['Vietnamese', 'Vegetarian', 'Noodles']","['6511 Savings Pl', 'Ste 100', 'Sacramento, CA 95828']",6511 Savings Pl,,,Sacramento,95828,+19164284160
1042,2968-dad,dads-kitchen-sacramento-3,Dad's Kitchen,1553,"['American', 'Breakfast & Brunch', 'Comfort Food']","['2968 Freeport Blvd', 'Sacramento, CA 95818']",2968 Freeport Blvd,,,Sacramento,95818,+19164473237
1043,1122-cla,clayton-club-sacramento,Clayton Club,60,"['Lounges', 'Cocktail Bars']","['1122 7th St', 'Sacramento, CA 95814']",1122 7th St,,,Sacramento,95814,+19168981100
1044,1004-fal,falafel-corner-sacramento-4,Falafel Corner,182,"['Mediterranean', 'Halal', 'Burgers']","['1004 J St', 'Sacramento, CA 95814']",1004 J St,,,Sacramento,95814,+19169175556
1045,1235-fuj,fuji-sacramento-sacramento,Fuji Sacramento,61,['Japanese'],"['1235 Broadway', 'Sacramento, CA 95818']",1235 Broadway,,,Sacramento,95818,+19166615327
1046,1516-azu,azukar-sushi-sacramento,Azukar Sushi,1205,"['Sushi Bars', 'Japanese']","['1516 W El Camino Ave', 'Sacramento, CA 95833']",1516 W El Camino Ave,,,Sacramento,95833,+19165041121
1047,4740-him,himalaya-momo-indian-and-nepalese-cuisine-sacramento-2,Himalaya MoMo Indian and Nepalese Cuisine,312,"['Himalayan/Nepalese', 'Indian', 'Halal']","['4740 Natomas Blvd', 'Ste 150', 'Sacramento, CA 95835']",4740 Natomas Blvd,,,Sacramento,95835,+19164192121
1048,3890-tha,thai-spoon-natomas-sacramento,Thai Spoon Natomas,751,['Thai'],"['3890 Truxel Rd', 'Ste 600', 'Sacramento, CA 95834']",3890 Truxel Rd,,,Sacramento,95834,+19165759010
1049,9679-kai,kaidao-thai-street-food-sacramento-2,Kaidao Thai Street Food,117,['Thai'],"['9679 Folsom Blvd', 'Sacramento, CA 95827']",9679 Folsom Blvd,,,Sacramento,95827,+19163824693
1050,3643-jan,jang-su-korean-sacramento-2,Jang Su Korean,141,"['Korean', 'Barbeque', 'Noodles']","['3643 Bradshaw Rd', 'Ste J', 'Sacramento, CA 95827']",3643 Bradshaw Rd,,,Sacramento,95827,+19169429350
1051,5940-laf,la-favorita-taqueria-sacramento-3,La Favorita Taqueria,670,['Mexican'],"['5940 Florin Rd', 'Sacramento, CA 95823']",5940 Florin Rd,,,Sacramento,95823,+19163915544
1052,3409-dav,daves-hot-chicken-sacramento-2,Dave's Hot Chicken,427,"['Chicken Shop', 'Halal', 'Sandwiches']","['3409 Arden Way', 'Sacramento, CA 95825']",3409 Arden Way,,,Sacramento,95825,+19169933370
1053,1023-hon,honey-and-the-trapcat-sacramento,Honey And The Trapcat,185,"['Cocktail Bars', 'American', 'Venues & Event Spaces']","['1023 Front St', 'Ste A', 'Sacramento, CA 95814']",1023 Front St,,,Sacramento,95814,+19166615852
1054,4630-sai,saigon-alley-kitchen-and-bar-sacramento,Saigon Alley Kitchen & Bar,211,"['Sports Bars', 'Seafood', 'Vietnamese']","['4630 Natomas Blvd', 'Ste 150', 'Sacramento, CA 95835']",4630 Natomas Blvd,,,Sacramento,95835,+19165158184
1055,2219-tai,taiwan-best-mart-sacramento,Taiwan Best Mart,188,['Taiwanese'],"['2219 10th St', 'Sacramento, CA 95818']",2219 10th St,,,Sacramento,95818,+19164981698
1056,1032-dum,dumpling-yo-sacramento-2,Dumpling Yo!,497,"['Dim Sum', 'Noodles']","['1032 Florin Rd', 'Sacramento, CA 95831']",1032 Florin Rd,,,Sacramento,95831,+19163767450
1057,1100-rai,railroad-fish-and-chips-sacramento,Railroad Fish & Chips,506,"['Seafood', 'Burgers', 'Fast Food']","['1100 Front St', 'Ste 100', 'Sacramento, CA 95814']",1100 Front St,,,Sacramento,95814,+19164437300
1058,1901-tup,tupi-coffee-sacramento-3,Tupi Coffee,156,"['Coffee & Tea', 'Brazilian', 'Sandwiches']","['1901 8th St', 'Sacramento, CA 95811']",1901 8th St,,,Sacramento,95811,
1059,6905-mat,matcha-cafe-maiko-sacramento,Matcha Cafe Maiko,313,"['Ice Cream & Frozen Yogurt', 'Bubble Tea', 'Desserts']","['6905 Stockton Blvd', 'Ste 240', 'Sacramento, CA 95823']",6905 Stockton Blvd,,,Sacramento,95823,+19165949967
1060,3581-kos,koshi-ramen-bar-sacramento,Koshi Ramen Bar,650,['Ramen'],"['3581 Truxel Rd', 'Ste 2', 'Sacramento, CA 95834']",3581 Truxel Rd,,,Sacramento,95834,+19166928985
1061,4708-fli,flip-n-shake-sacramento,Flip.n.Shake,1076,"['Burgers', 'Sandwiches']","['4708 Auburn Blvd', 'Sacramento, CA 95841']",4708 Auburn Blvd,,,Sacramento,95841,+19163329323
1062,2440-sac,sactown-kabob-sacramento,Sactown Kabob,325,['Persian/Iranian'],"['2440 Fulton Ave 1', 'Ste 1', 'Sacramento, CA 95825']",2440 Fulton Ave 1,,,Sacramento,95825,+19164206023
1063,2550-tan,t-and-z-chinese-restaurant-sacramento,T & Z Chinese Restaurant,550,['Chinese'],"['2550 W El Camino Ave', 'Ste 8', 'Sacramento, CA 95833']",2550 W El Camino Ave,,,Sacramento,95833,+19166491514
1064,9555-pho,pho-momma-sacramento,Pho Momma,338,"['Noodles', 'Vietnamese', 'Bubble Tea']","['9555 Folsom Blvd', 'Ste A', 'Sacramento, CA 95827']",9555 Folsom Blvd,,,Sacramento,95827,+19168982192
1065,2600-goo,good-friends-restaurant-sacramento,Good Friends Restaurant,663,"['Chinese', 'Seafood', 'Soup']","['2600 Gateway Oaks Dr', 'Sacramento, CA 95833']",2600 Gateway Oaks Dr,,,Sacramento,95833,+19165685100
1066,400-bue,bueno-cafe-sacramento,Bueno Cafe,64,"['Delis', 'Cafes']","['400 T St', 'Sacramento, CA 95818']",400 T St,,,Sacramento,95818,+19164003264
1067,4261-oys,oyster-bar-sacramento-4,Oyster Bar Sacramento,290,"['Cajun/Creole', 'Seafood', 'New American']","['4261 Truxel Rd A7', 'Sacramento, CA 95834']",4261 Truxel Rd A7,,,Sacramento,95834,+19164686989
1068,2069-ban,bangkok-garden-sacramento-4,Bangkok Garden,630,"['Thai', 'Seafood', 'Noodles']","['2069 Arena Blvd', 'Ste 170', 'Sacramento, CA 95834']",2069 Arena Blvd,,,Sacramento,95834,+19162639600
1069,1500-yil,yi-long-dumpling-no-title,Yi Long Dumpling,67,['Chinese'],"['1500 W El Camino Ave', 'Ste 8', 'Sacramento, CA 95833']",1500 W El Camino Ave,,,Sacramento,95833,+19169225440
1070,1211-min,ming-dynasty-sacramento-4,Ming Dynasty,548,"['Cantonese', 'Dim Sum', 'Seafood']","['1211 Broadway', 'Sacramento, CA 95818']",1211 Broadway,,,Sacramento,95818,+19164912233
1071,1104-fis,fish-face-poke-bar-sacramento,Fish Face Poke Bar,682,"['Seafood', 'Poke', 'Beer Bar']","['1104 R St', 'Ste 100', 'Sacramento, CA 95811']",1104 R St,,,Sacramento,95811,+19167060605
1072,615-est,estelle-bakery-and-pâtisserie-sacramento-10,Estelle Bakery & Pâtisserie,334,"['Patisserie/Cake Shop', 'Macarons', 'Modern European']","['615 David J Stern Walk', 'Ste 100', 'DOCO', 'Sacramento, CA 95814']",615 David J Stern Walk,DOCO,DOCO,Sacramento,95814,+19165511500
1073,2377-kik,kikis-chicken-place-sacramento-2,Kiki's Chicken Place,454,"['Chicken Wings', 'Waffles']","['2377 Northgate Blvd', 'Sacramento, CA 95833']",2377 Northgate Blvd,,,Sacramento,95833,+19163899764
1074,1040-nug,nugget-markets-sacramento,Nugget Markets,412,"['Grocery', 'Fruits & Veggies', 'Sandwiches']","['1040 Florin Rd', 'Sacramento, CA 95831']",1040 Florin Rd,,,Sacramento,95831,+19163952875
1075,2400-hab,habibi-s-grill-sacramento,Habibi’s Grill,115,"['Mediterranean', 'Food Trucks', 'Halal']","['2400 15th St', 'Sacramento, CA 95818']",2400 15th St,,,Sacramento,95818,+19168335922
