,name,address,health codes,date,url,key
4769,ASPIRE CAPITOL HEIGHTS ACADEMY,"7300 Folsom Blvd  Sacramento, CA 95826-2622","['6', '21', '23']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=12D65A70-D2EE-4913-AA9D-88DA4D68734A,7300-asp
4770,SONIC DRIVE - IN,"8162 Delta Shores Cir S  Sacramento, CA 95832-9100","['7', '33', '41']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=93B73AA9-C54C-4A65-B940-25A921F5CB09,8162-son
4771,ST PHILOMENE CHURCH- BOUNTY,"2428 Bell St  Sacramento, CA 95825-1008","['21', '33']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BFABBAB9-BE8A-4692-B1DA-2F89F96F8C4D,2428-st 
4772,MIDTOWN OAKS POST ACUTE-LHCF,"2600 L St  Sacramento, CA 95816-5612","['7', '14a', '21', '38', '41', '43']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0EC8822E-FAB4-44AC-AD7A-641D6660061F,2600-mid
4773,ASPIRE CAPITOL HEIGHTS ACADEMY,"7300 Folsom Blvd  Sacramento, CA 95826-2622","['6', '21', '23']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=12D65A70-D2EE-4913-AA9D-88DA4D68734A,7300-asp
4774,CATCH A WAVE BY BLUE NAMI,"330 Palladio Pkwy Ste 2045  Folsom, CA 95630-8778",['14b'],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A8408204-2C34-4816-95CB-E1E5A29D9840,330-cat
4775,PARKWAY SCHOOL,"4720 Forest Pkwy  Sacramento, CA 95823-3140",['41'],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=79B44F2B-5070-4FB2-B08D-74A1B0B94A60,4720-par
4776,FOODS CO STORE #371,"8122 Gerber Rd  Sacramento, CA 95828-4402","['1b', '6', '7', '33', '45']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=6907FB82-A235-4CCB-9C9C-B445028FD2BE,8122-foo
4777,ASPIRE ALEXANDER TWILIGHT COLLEGE PREPARATORY ACADEMY,"2360 El Camino Ave  Sacramento, CA 95821-5611",['21'],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=BC5D233C-D349-4C28-A09A-53F0046D255C,2360-asp
4778,PIZZA HUT - DELIVERY #758507,"1100 Fulton Ave  Sacramento, CA 95825-4202","['1c', '23', '33', '35', '38', '39', '44e', '45', '48']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B3DFC729-1FCA-4707-9571-93D7D1A33DE1,1100-piz
4779,CARL'S JR RESTAURANT # 8773,"2609 W Taron Ct  Elk Grove, CA 95757-8401",[],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=05B36E4E-8B42-412C-8027-D8E5C77998EE,2609-car
4780,MCDONALD'S #2990,"8901 Folsom Blvd  Sacramento, CA 95826-3203","['7', '21', '33', '35', '38', '39', '42']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C3063D43-9898-4FDF-A595-DC583922BB51,8901-mcd
4781,DELISH PIZZA,"8391 Folsom Blvd Ste 4  Sacramento, CA 95826-3553","['4', '7', '13', '35', '44b']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=51A137A7-E69C-48AC-8F7E-1214329B2F1F,8391-del
4782,THE COCONUT RIVER PARK,"5489 Carlson Dr  Sacramento, CA 95819-2435",[],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B256D855-DBEA-43C3-BD12-2FB220832C93,5489-the
4783,EL POLLO LOCO,"7600 Greenback Ln  Citrus Heights, CA 95610-6615","['1b', '6']","October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C8302A3B-7EC7-4A19-9FCC-447A820E75B7,7600-el 
4784,PETE'S RESTAURANT AND BREWHOUSE,"2475 Elk Grove Blvd Ste 100  Elk Grove, CA 95758-7153",['7'],"October 17, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=1681CC28-385F-463A-98FD-BB7457A66E67,2475-pet
4785,GROCERY OUTLET OF FOLSOM,"671 E Bidwell St  Folsom, CA 95630-3120","['13', '23']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=638FAE17-13E0-4DA8-9E1B-F312B13E7638,671-gro
4786,STONE LAKE ELEMENTARY SCHOOL,"9673 Lakepoint Dr  Elk Grove, CA 95758-3615",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=15F19576-45C2-48E5-B1A6-3530DE304C62,9673-sto
4787,POP'S PREMIUM MEAT SHOP,"10044 Bruceville Rd Ste 180  Elk Grove, CA 95757-9505","['1b', '1c', '18', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=43836FD6-2556-4BED-8F54-AFAE39290000,1004-pop
4788,SACRAMENTO PIZZA COMPANY,"2700 E Bidwell St Ste 500  Folsom, CA 95630-6435","['1c', '6', '7', '14a', '21', '33']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FF3E70D5-B3A6-4A30-B713-3E48353A3D80,2700-sac
4789,ROSEMONT WINE& LIQUOR,"9106 Kiefer Blvd  Sacramento, CA 95826-5106","['32a', '33', '34', '35', '43']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8538E642-3303-4716-976B-B2C66DD25239,9106-ros
4790,STONE LAKE ELEMENTARY SCHOOL,"9673 Lakepoint Dr  Elk Grove, CA 95758-3615",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=15F19576-45C2-48E5-B1A6-3530DE304C62,9673-sto
4791,POP'S PREMIUM MEAT SHOP,"10044 Bruceville Rd Ste 180  Elk Grove, CA 95757-9505","['1b', '1c', '18', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=43836FD6-2556-4BED-8F54-AFAE39290000,1004-pop
4792,TWIN LAKES ELEMENTARY SCHOOL,"5515 Main Ave  Orangevale, CA 95662-5633",['14b'],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=315C6EFD-9FEE-450D-811C-501F9D81400D,5515-twi
4793,GROCERY OUTLET OF FOLSOM,"671 E Bidwell St  Folsom, CA 95630-3120","['13', '23']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=638FAE17-13E0-4DA8-9E1B-F312B13E7638,671-gro
4794,ELLIOTT RANCH ELEMENTARY SCHOOL,"10000 E Taron Dr  Elk Grove, CA 95757-8194",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=32BD2006-5EB1-4203-81F1-9A95E72D59CA,1000-ell
4795,LANG MAGAZINE-COFFEE,"6930 65th St Ste 101  Sacramento, CA 95823-2341","['1a', '1b', '1c', '6', '7', '14b', '27', '30a', '32a', '34', '35', '41', '42', '44d', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A1382636-34A9-4F16-B7FA-CC416FB36D8D,6930-lan
4796,WING WA SUPERMARKET,"6021 Stockton Blvd  Sacramento, CA 95824-1534","['1a', '4', '7', '8', '23', '27', '30a', '31', '32a', '33', '35', '36', '44d', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FB357001-E7F7-4AF8-AE6F-7365F7589F05,6021-win
4797,BEL AIR #530,"7315 Murieta Dr  Rancho Murieta, CA 95683-9725","['16', '33', '44e']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F5B45C8C-4361-4115-9369-E8A662217B7A,7315-bel
4798,BURGER IM,"7423 Fair Oaks Blvd Ste 9  Carmichael, CA 95608-1797",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=58DADF97-FBAD-4AC5-98CB-D7F0C55F1110,7423-bur
4799,JAMBA JUICE #1553,"7423 Fair Oaks Blvd  Carmichael, CA 95608-1797","['33', '43']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=480B8FA7-578D-4C8C-B0FD-408D4F38E398,7423-jam
4800,SACRAMENTO PIZZA COMPANY,"2700 E Bidwell St Ste 500  Folsom, CA 95630-6435","['1c', '6', '7', '14a', '21', '33']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FF3E70D5-B3A6-4A30-B713-3E48353A3D80,2700-sac
4801,LA QUINTA INN - SACRAMENTO DOWNTOWN,"200 Jibboom St  Sacramento, CA 95811-0108","['1b', '1c', '7', '14a', '34', '39', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=61EAE755-B829-4450-8D77-FD21FF9DA736,200-la 
4802,OPTIONS FOR YOUTH- SAN JUAN,"9470 Madison Ave  Orangevale, CA 95662-4956",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E5E401BA-E70B-445E-B57A-47BF93436AA7,9470-opt
4803,MY SISTER'S CAFE,"455 Capitol Mall Ste 110  Sacramento, CA 95814-4405","['7', '14a', '35', '41']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=CACBDE39-D0B4-4C32-815E-72CB03C3FE3D,455-my 
4804,HUONG LAN SANDWICHES,"6930 65th St Ste 109  Sacramento, CA 95823-2341","['6', '33', '35', '40', '42', '44c', '44e', '45']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9E3C71DC-1C7A-40F8-AB0B-94E41EADB265,6930-huo
4805,CROSSROADS INN,"221 Jibboom St  Sacramento, CA 95811-0107","['1b', '29']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=92C60AC3-7352-465A-9FF1-D3424C25E5D0,221-cro
4806,WINGSTOP,"1052 Florin Rd  Sacramento, CA 95831-3513","['1c', '5a', '7', '23', '27']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D88DF514-9ED8-4AA6-B466-F9A1464108BD,1052-win
4807,QUALITY INN & SUITES,"228 Jibboom St  Sacramento, CA 95811-0108","['1b', '1c', '7', '29', '30a', '34', '35', '36', '39', '40', '43', '47a']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C29F8785-5122-421A-B2A4-03A0FA7080F0,228-qua
4808,T4 TEA FOR U,"1048 Florin Rd  Sacramento, CA 95831-3513","['1a', '4', '34', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0F446CCA-836A-49E5-A0AF-109720D2215A,1048-t4 
4809,VINAI WHOLESALE,"6968 65th St Ste F  Sacramento, CA 95823-2334","['1b', '6', '7', '8', '14a', '23']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7A79DED2-3C03-4687-82A2-0519B1F31CE8,6968-vin
4810,PIEOLOGY,"8144 Delta Shores Cir S Ste 100  Sacramento, CA 95832-9106","['1c', '6', '7', '29', '33', '35', '36', '39', '41', '43', '44a', '45', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F98BDD82-267A-4D6E-BC82-788A0AC791D2,8144-pie
4811,BEL AIR #530,"7315 Murieta Dr  Rancho Murieta, CA 95683-9725","['4', '14a', '33', '40', '43']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=61E75A52-8A99-435F-B011-5C0E51C120BD,7315-bel
4812,BEL AIR #530,"7315 Murieta Dr  Rancho Murieta, CA 95683-9725","['14a', '33', '36', '39']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8ED8F267-3D62-4B2F-BC3D-5E0142B551B0,7315-bel
4813,INTERNATIONAL FOOD CREATIONS,"7315 Murieta Dr  Rancho Murieta, CA 95683",['36'],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=3DCC05D3-4ABC-42CE-8FFB-1F8B72F6E05A,7315-int
4814,HYPER TEA,"5650 Whitelock Pkwy # 140B  Elk Grove, CA 95757-5922","['6', '49']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E0D88DE5-EBC4-4A97-AA55-23116CE53FE6,5650-hyp
4815,SEQUOIA SCHOOL,"3333 Rosemont Dr  Sacramento, CA 95826-4042","['40', '41']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=38158B8B-CE57-4E10-96AF-D9919638AF2D,3333-seq
4816,EL CANTARO VEGAN TAQUERIA,"9123 Kiefer Blvd Ste A  Sacramento, CA 95826-5155","['9', '36', '39', '47c', '49', '50']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8E12DC90-449D-4122-B697-860346224821,9123-el 
4817,TK NOODLE #12,"6930 65th St Ste 131  Sacramento, CA 95823-2342","['4', '5a', '7', '14a', '14b', '23', '27', '30a', '33', '35', '36', '42', '44a']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=56BB3495-6768-4418-BB7A-BE4D0C858074,6930-tk 
4818,JAMES MARSHALL SCHOOL,"9525 Goethe Rd  Sacramento, CA 95827-3202","['21', '33', '40', '42']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=93400271-C836-4A3C-AB3F-8075EF9DD510,9525-jam
4819,CHICK-FIL-A,"2679 E Bidwell St  Folsom, CA 95630-6404",[],"October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=5AF6E298-C96C-4341-A635-4F142A04701D,2679-chi
4820,JOHN F KENNEDY HIGH SCHOOL,"6715 Gloria Dr  Sacramento, CA 95831-2008","['4', '7']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=12431CEC-CCA4-4990-9FAC-5815D1AA2F2B,6715-joh
4821,HUONG LAN SANDWICHES,"6930 65th St Ste 109  Sacramento, CA 95823-2341","['4', '7', '8', '9', '14a', '27', '33', '35', '36', '38', '40', '42', '43', '44e', '45']","October 16, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8A66FE0B-528E-4645-B3F3-20AD5E40AEA1,6930-huo
4822,FOLSOM FLEA LLC,"8521 Folsom Blvd  Sacramento, CA 95826-3707",[],"October 14, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D3F5002F-B7EF-4134-A563-6930C84E3D78,8521-fol
4823,CALFUSION,"8521 Folsom Blvd # 3  Sacramento, CA 95826-3707",['33'],"October 14, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FBE4A692-C9EA-4116-A36D-891DC0AC47B9,8521-cal
4824,MONTIEL'S WOODFIRE PIZZA,"8521 Folsom Blvd  Sacramento, CA 95826-3707","['4', '14b', '21']","October 14, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=8205109D-D6AB-4E55-88FC-4A3991284B3C,8521-mon
4825,MI CASITA,"8521 Folsom Blvd  Sacramento, CA 95826-3707","['1b', '7', '38']","October 14, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=E025B618-D15F-4B34-B6CF-1472211F7F8E,8521-mi 
4826,SAMUEL KENNEDY ELEM SCHOOL,"7037 Briggs Dr  Sacramento, CA 95828-2918",[],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=542A4314-7E7C-40FF-B70A-65433E7D666D,7037-sam
4827,GOLD STAR MART,"930 S St  Sacramento, CA 95811-7025","['6', '21', '30a']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A5317292-7CF4-4DAC-BDD9-F3994D4F142B,930-gol
4828,JAMES RUTTER MIDDLE SCHOOL,"7350 Palmer House Dr  Sacramento, CA 95828-4027","['6', '7', '14a', '27', '32a', '33', '35', '45']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AB7597E3-629D-413F-9A99-8D09D5A88061,7350-jam
4829,BEL AIR SUPERMARKET #502,"4320 Arden Way  Sacramento, CA 95864-3103","['5b', '7', '14a', '22', '29', '36', '44b']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9A4B4093-5B7D-4C28-BB39-965F28E2447A,4320-bel
4830,TEXAS ROADHOUSE,"6309 Sunrise Blvd  Citrus Heights, CA 95610-5912","['6', '7', '9', '14b']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=C51EA8CB-1B55-4002-BE20-8CA3587F9FA7,6309-tex
4831,ANTELOPE PARENT BOOSTERS,"7801 Titan Dr  Antelope, CA 95843-6037",['44b'],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7963DD51-9AB0-4C83-A67D-F59BE724E5DE,7801-ant
4832,TOWN & COUNTRY GRILL,"1215 J St  Sacramento, CA 95814-2906","['7', '23', '27', '44a', '44c']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=72E085D9-3AC5-49F6-A329-B5D1CA9F5EDE,1215-tow
4833,FRANK,"1610 R St Ste 150  Sacramento, CA 95811-6679","['6', '30a', '36', '47a']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=9CBDF817-5EF0-4A4F-83CD-9A5BD478D506,1610-fra
4834,RAFFERTY COMMUNITY OUTREACH ACADEMY,"5637 Skvarla Ave  McClellan, CA 95652-2439",['21'],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=455E32C0-CFD7-4271-B7BC-9AF45AB91858,5637-raf
4835,NATOMAS HIGH SCHOOL ATHLETICS,"3301 Fong Ranch Rd  Sacramento, CA 95834-1719",[],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=F353DF99-B0E7-4059-B5FB-A6146FEF59D5,3301-nat
4836,JAMES RUTTER MIDDLE SCHOOL,"7350 Palmer House Dr  Sacramento, CA 95828-4027","['6', '7', '14a', '27', '32a', '33', '35', '45']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=AB7597E3-629D-413F-9A99-8D09D5A88061,7350-jam
4837,TEMPLE,"1010 9th St  Sacramento, CA 95814-3507",[],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=541054AF-7036-4617-896C-144F22663C90,1010-tem
4838,SAMUEL KENNEDY ELEM SCHOOL,"7037 Briggs Dr  Sacramento, CA 95828-2918",[],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=542A4314-7E7C-40FF-B70A-65433E7D666D,7037-sam
4839,NATOMAS HIGH SCHOOL ATHLETICS,"3301 Fong Ranch Rd  Sacramento, CA 95834-1719","['21', '34', '35']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=702DE8D7-4C39-4E8C-A91C-1D353B169B48,3301-nat
4840,WELL SEASON SEAFOOD RESTAURANT,"9089 Bruceville Rd  Elk Grove, CA 95758-5902","['4', '7', '14a', '14b', '26', '27', '30a', '33', '35', '36', '44e']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=A23D1927-F53D-4BF3-A041-1BBCD73F5173,9089-wel
4841,CAMELLIA COFFEE ROASTERS,"1200 R St  Sacramento, CA 95811-5808","['7', '33', '40']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=FCDE76AA-2F08-4839-A66E-EB074ECD4833,1200-cam
4842,PROST,"9085 Elk Grove Blvd  Elk Grove, CA 95624-2047","['4', '7', '9', '23', '27', '35', '40', '43', '44c']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=51CB8D6D-B4E6-4CC1-B464-6E64A96E4B3A,9085-pro
4843,BIG LOTS #4115,"6630 Valley Hi Dr  Sacramento, CA 95823-4602","['13', '21', '43']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=460AE72E-6671-4EE4-BB29-23ADFCE5B0C6,6630-big
4844,85Â° C BAKERY / CAFE,"1689 Arden Way Ste 1186  Sacramento, CA 95815-4045",['1c'],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B9BCA096-30AE-491B-9EC9-2846079E295B,1689-85â
4845,SUBWAY SANDWICHES,"1231 J St  Sacramento, CA 95814-2906","['4', '14b']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=21ECEF7E-0B39-42D7-AA61-19357E36EB5D,1231-sub
4846,CCCS CAMELLIA CAFETERIA/BLDG 1410,"5715 Skvarla Ave  McClellan, CA 95652-2424",[],"October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=7AD73902-E327-4841-95C6-65D1092B3344,5715-ccc
4847,MIRA LOMA HIGH SCHOOL,"4000 Edison Ave  Sacramento, CA 95821-2825","['6', '14b', '21', '33', '34']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=D41C34FF-AAD0-445D-84B2-7E7278F45B79,4000-mir
4848,MARINA'S RESTAURANT,"2267 Northgate Blvd  Sacramento, CA 95833-2538","['4', '27', '35', '40']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=B09EE3CC-82CD-46ED-8D83-EF42656CDD70,2267-mar
4849,THE CARING KITCHEN,"3084 Sunrise Blvd Ste 15  Rancho Cordova, CA 95742-6554","['36', '38']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=0135F8EE-C5B4-4361-B2B9-1FBE48D7086C,3084-the
4850,MCDONALD'S #16147,"400 Elkhorn Blvd  Rio Linda, CA 95673-3900","['33', '42']","October 13, 2023",https://inspections.myhealthdepartment.com/sacramento/inspection/?inspectionID=2479B391-DCB8-41B0-877E-136C51F6AA64,400-mcd
