,key,alias,name,rating,price,review_count,categories,lat,lon,display_address,addy_one,addy_two,addy_three,city,zip_code,phone
2561,2222-asi,asian-bistro-el-dorado-hills,Asian Bistro,4.1,$,102,"['Chinese', 'Asian Fusion']",38.7106624163824,-121.086910326104,"['2222 Francisco Dr', 'Ste 200', 'El Dorado Hills, CA 95762']",2222 Francisco Dr,,,El Dorado Hills,95762,19169330260.0
2562,2222-mra,mraz-brewing-company-el-dorado-hills,Mraz Brewing Company,4.2,$$,127,['Breweries'],38.710145314471,-121.086199626316,"['2222 Francisco Dr', 'Ste 510', 'El Dorado Hills, CA 95762']",2222 Francisco Dr,,,El Dorado Hills,95762,19169340744.0
2563,2222-lac,la-cascada-el-dorado-hills,La Cascada,3.6,$$,297,"['Mexican', 'Latin American']",38.71025,-121.08648,"['2222 Francisco Dr', 'El Dorado Hills, CA 95762']",2222 Francisco Dr,,,El Dorado Hills,95762,19166184369.0
2564,2222-bak,bakerie-and-latte-chateau-arme-el-dorado-hills,Bakerie & Latte Chateau Arme,4.4,$$,174,['Bakeries'],38.7102546691895,-121.086479187012,"['2222 Francisco Dr', 'Ste 500', 'El Dorado Hills, CA 95762']",2222 Francisco Dr,,,El Dorado Hills,95762,19169390834.0
2565,879-eld,el-dorado-saloon-and-grill-el-dorado-hills,El Dorado Saloon & Grill,3.5,$$,226,"['New American', 'Breakfast & Brunch', 'Burgers']",38.70937167121338,-121.08498545828336,"['879 Embarcadero Dr', 'El Dorado Hills, CA 95762']",879 Embarcadero Dr,,,El Dorado Hills,95762,19169413600.0
2566,2215-sta,starbucks-coffee-el-dorado-hills-2,STARBUCKS COFFEE,3.7,$$,44,['Coffee & Tea'],38.7101033,-121.08485527,"['2215 Francisco Dr', 'Green Valley Marketplace', 'El Dorado Hills, CA 95762']",2215 Francisco Dr,,,El Dorado Hills,95762,19169417524.0
2567,899-for,fortune-garden-chinese-restaurant-el-dorado-hills-2,Fortune Garden Chinese Restaurant,4.2,$$,321,"['Chinese', 'Seafood', 'Vegetarian']",38.7094573974609,-121.083267211914,"['899 Embarcadero Dr', 'El Dorado Hills, CA 95762']",899 Embarcadero Dr,,,El Dorado Hills,95762,19169330998.0
2568,2205-sub,subway-el-dorado-hills-10,Subway,2.1,$,27,"['Sandwiches', 'Fast Food']",38.7122083,-121.0853304,"['2205 Francisco Dr', 'Ste 120', 'El Dorado Hills, CA 95762']",2205 Francisco Dr,,,El Dorado Hills,95762,19169398133.0
2569,2205-koc,kochi-sushi-bar-and-grill-el-dorado-hills,Kochi Sushi Bar And Grill,4.3,$$,134,"['Japanese', 'Sushi Bars']",38.71099,-121.08551,"['2205 Francisco Dr', 'Ste 110', 'El Dorado Hills, CA 95762']",2205 Francisco Dr,,,El Dorado Hills,95762,19169338899.0
2570,8230-wal,walgreens-el-dorado-hills-2,Walgreens,1.6,$$,109,"['Cosmetics & Beauty Supply', 'Drugstores', 'Convenience Stores']",38.6560674544388,-121.072268150856,"['8230 Saratoga Way', 'El Dorado Hills, CA 95762']",8230 Saratoga Way,,,El Dorado Hills,95762,19169396439.0
2571,8749-bil,bills-donuts-granite-bay,Bill's Donuts,4.0,$,72,"['Donuts', 'Breakfast & Brunch', 'American']",38.7400611,-121.1704651,"['8749 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8749 Auburn Folsom Rd,,,Granite Bay,95746,19167911086.0
2572,8731-sub,subway-granite-bay-3,Subway,2.6,$,24,"['Sandwiches', 'Fast Food']",38.7404725680316,-121.170290577572,"['8731 Auburn-folsom Rd', 'Granite Bay, CA 95746']",8731 Auburn-folsom Rd,,,Granite Bay,95746,19167918999.0
2573,2207-saf,safeway-el-dorado-hills,Safeway,3.1,$$,105,['Grocery'],38.7114317,-121.0840452,"['2207 Francisco Dr', 'El Dorado Hills, CA 95762']",2207 Francisco Dr,,,El Dorado Hills,95762,19169399456.0
2574,2209-pap,papa-murphys-el-dorado-hills,Papa Murphy's,3.7,$,54,['Pizza'],38.71075,-121.083254,"['2209 Francisco Dr', 'El Dorado Hills, CA 95762']",2209 Francisco Dr,,,El Dorado Hills,95762,19169337272.0
2575,2209-big,big-apple-bagels-el-dorado-hills,Big Apple Bagels,4.5,$,234,"['Sandwiches', 'Bagels', 'Breakfast & Brunch']",38.7108558315945,-121.08329461504935,"['2209 Francisco Dr', 'Ste 160', 'El Dorado Hills, CA 95762']",2209 Francisco Dr,,,El Dorado Hills,95762,19169364343.0
2576,8525-pit,pitch-and-fiddle-fair-oaks-fair-oaks,Pitch and Fiddle-Fair Oaks,3.9,$$,147,"['Comfort Food', 'American', 'Irish Pub']",38.664926424984266,-121.24292732560872,"['8525 Madison Ave', 'Ste 126', 'Fair Oaks, CA 95628']",8525 Madison Ave,,,Fair Oaks,95628,19165347019.0
2577,8552-dut,dutch-bros-coffee-fair-oaks-3,Dutch Bros Coffee,3.9,$,170,"['Coffee & Tea', 'Juice Bars & Smoothies']",38.664044,-121.242972,"['8552 Madison Ave', 'Fair Oaks, CA 95628']",8552 Madison Ave,,,Fair Oaks,95628,15419554700.0
2578,8685-haz,hazumi-sushi-bar-granite-bay,Hazumi Sushi Bar,4.2,$$,124,"['Japanese', 'Sushi Bars']",38.7411613,-121.1700134,"['8685 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8685 Auburn Folsom Rd,,,Granite Bay,95746,19167719988.0
2579,8200-sta,starbucks-el-dorado-hills-6,Starbucks,4.2,$$,29,['Coffee & Tea'],38.65429518,-121.07183129,"['8200 Saratoga Way', 'El Dorado Hills, CA 95762']",8200 Saratoga Way,,,El Dorado Hills,95762,19166666092.0
2580,8505-swe,sweetea-fair-oaks-3,Sweetea,4.4,$$,51,"['Desserts', 'Bubble Tea']",38.66467526797387,-121.24369925142256,"['8505 Madison Ave', 'Ste 180', 'Fair Oaks, CA 95628']",8505 Madison Ave,,,Fair Oaks,95628,19168605321.0
2581,8142-str,strawberries-and-more-stand-orangevale,Strawberries & More Stand,1.0,$,1,['Fruits & Veggies'],38.716,-121.225579357299,"['8142-8152 Hazel Ave', 'Orangevale, CA 95662']",8142-8152 Hazel Ave,,,Orangevale,95662,
2582,8663-dut,dutch-bros-coffee-granite-bay,Dutch Bros Coffee,4.1,$,191,"['Coffee & Tea', 'Juice Bars & Smoothies']",38.741599,-121.17021,"['8663 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8663 Auburn Folsom Rd,,,Granite Bay,95746,15419554700.0
2583,8500-7el,7-eleven-fair-oaks,7-Eleven,3.0,$,9,"['Convenience Stores', 'Coffee & Tea']",38.6638471397067,-121.243867278099,"['8500 Madison Ave', 'Fair Oaks, CA 95628']",8500 Madison Ave,,,Fair Oaks,95628,19169618081.0
2584,8657-ava,avatar-indian-bistro-granite-bay-2,Avatar Indian Bistro,4.8,$$,141,"['Indian', 'Vegan', 'Pakistani']",38.74167,-121.16949,"['8657 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8657 Auburn Folsom Rd,,,Granite Bay,95746,19168721292.0
2585,1023-jac,jack-in-the-box-el-dorado-hills,Jack in the Box,1.6,$,103,"['Fast Food', 'Burgers', 'Tacos']",38.6546254,-121.0705355,"['1023 Saratoga Way', 'El Dorado Hills, CA 95762']",1023 Saratoga Way,,,El Dorado Hills,95762,19169335764.0
2586,3941-fol,folsom-palace-el-dorado-hills-2,Folsom Palace,3.8,$$,136,"['Asian Fusion', 'Bars']",38.6553205338083,-121.06986822338442,"['3941 Park Dr', 'Ste 10', 'El Dorado Hills, CA 95762']",3941 Park Dr,,,El Dorado Hills,95762,19169360808.0
2587,3935-ral,raleys-o-n-e-market-el-dorado-hills,Raley's O-N-E Market,2.9,$$,173,"['Grocery', 'Organic Stores', 'Health Markets']",38.65581486,-121.06967522,"['3935 Park Dr', 'El Dorado Hills, CA 95762']",3935 Park Dr,,,El Dorado Hills,95762,19169330518.0
2588,8595-sus,susies-country-oaks-cafe-granite-bay,Susie's Country Oaks Cafe,3.6,$$,120,"['American', 'Breakfast & Brunch']",38.7420469522476,-121.170570552349,"['8595 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8595 Auburn Folsom Rd,,,Granite Bay,95746,19167970314.0
2589,7130-lak,lakeside-beverages-granite-bay,Lakeside Beverages,4.2,$$,86,"['Beer, Wine & Spirits', 'Wine Bars', 'Beer Bar']",38.74286,-121.16803,"['7130 Douglas Blvd', 'Granite Bay, CA 95746']",7130 Douglas Blvd,,,Granite Bay,95746,19167910684.0
2590,3941-sub,subway-el-dorado-hills-9,Subway,2.6,$,42,"['Sandwiches', 'Fast Food']",38.6551749595264,-121.069741728836,"['3941 Park Dr', 'Ste 40', 'El Dorado Hills, CA 95762']",3941 Park Dr,,,El Dorado Hills,95762,19169394499.0
2591,7160-vai,vaiano-trattoria-granite-bay,Vaiano Trattoria,4.1,$$,320,['Italian'],38.74286,-121.16803,"['7160 Douglas Blvd', 'Granite Bay, CA 95746']",7160 Douglas Blvd,,,Granite Bay,95746,19167800888.0
2592,3941-bel,bella-bru-cafe-and-catering-el-dorado-hills,Bella Bru Cafe & Catering,3.5,$$,166,"['Italian', 'Cafes', 'Breakfast & Brunch']",38.65513145396662,-121.06956617148708,"['3941 Park Dr', 'Ste 70', 'El Dorado Hills, CA 95762']",3941 Park Dr,,,El Dorado Hills,95762,19169335454.0
2593,3941-ste,steves-pizza-el-dorado-hills,Steves Pizza,3.2,$$,168,"['Pizza', 'Sandwiches', 'Buffets']",38.655077793743,-121.069339346443,"['3941 Park Dr', 'Ste 100', 'El Dorado Hills, CA 95762']",3941 Park Dr,,,El Dorado Hills,95762,19169392100.0
2594,3967-tac,taco-bell-el-dorado-hills,Taco Bell,1.8,$,96,"['Fast Food', 'Mexican']",38.654939,-121.069125,"['3967 Park Drive', 'El Dorado Hills, CA 95762']",3967 Park Drive,,,El Dorado Hills,95762,19167905616.0
2595,3955-the,the-beach-hut-deli-el-dorado-hills,The Beach Hut Deli,3.3,$$,118,"['Delis', 'Sandwiches', 'Salad']",38.655100226814056,-121.06879874144695,"['3955 Park Dr', 'Ste 2', 'El Dorado Hills, CA 95762']",3955 Park Dr,,,El Dorado Hills,95762,19169413905.0
2596,3955-taq,taqueria-el-dorado-el-dorado-hills,Taqueria El Dorado,3.7,$,323,"['Mexican', 'Desserts', 'Breakfast & Brunch']",38.65476608859919,-121.06871978892224,"['3955 Park Dr', 'Ste 6', 'El Dorado Hills, CA 95762']",3955 Park Dr,,,El Dorado Hills,95762,19169338877.0
2597,6975-tac,taco-bell-granite-bay-6,Taco Bell,1.9,$,78,"['Mexican', 'Fast Food']",38.74381,-121.17243,"['6975 Douglas Blvd', 'Granite Bay, CA 95746']",6975 Douglas Blvd,,,Granite Bay,95746,19167910707.0
2598,8455-cvs,cvs-pharmacy-granite-bay,CVS Pharmacy,2.3,$$,16,"['Drugstores', 'Pharmacy', 'Convenience Stores']",38.744375,-121.169883,"['8455 Auburn Folsom Rd', 'Granite Bay, CA 95746']",8455 Auburn Folsom Rd,,,Granite Bay,95746,19167912197.0
2599,6823-bea,beach-hut-deli-granite-bay,Beach Hut Deli,3.5,$$,151,"['Delis', 'Sandwiches', 'Salad']",38.744001,-121.17345,"['6823 Douglas Blvd', 'Granite Bay, CA 95746']",6823 Douglas Blvd,,,Granite Bay,95746,19167913130.0
2600,6811-mou,mountain-mikes-pizza-granite-bay-2,Mountain Mike's Pizza,2.6,$$,102,"['Pizza', 'Chicken Wings']",38.7440005,-121.17373577,"['6811 Douglas Blvd', 'Granite Bay, CA 95746']",6811 Douglas Blvd,,,Granite Bay,95746,19167730909.0
2601,6811-urb,urban-sips-and-sweets-granite-bay,Urban Sips & Sweets,4.8,$$,17,"['Food Trucks', 'Juice Bars & Smoothies']",38.744106166818014,-121.17374674469131,"['6811 Douglas Blvd', 'Granite Bay, CA 95746']",6811 Douglas Blvd,,,Granite Bay,95746,
2602,4540-ind,india-oven-el-dorado-hills-2,India Oven,4.2,$$,143,"['Indian', 'Bars', 'Caterers']",38.651656,-121.068274,"['4540 Post St', 'Ste 280', 'El Dorado Hills, CA 95762']",4540 Post St,,,El Dorado Hills,95762,19162371754.0
2603,4540-sus,sushi-kuma-el-dorado-hills,Sushi Kuma,3.6,$$,207,"['Sushi Bars', 'Japanese']",38.651786877792816,-121.06811117348396,"['4540 Post St', 'Ste 270', 'El Dorado Hills, CA 95762']",4540 Post St,,,El Dorado Hills,95762,19169396578.0
2604,6845-ral,raleys-granite-bay,Raley's,3.8,$$,80,"['Grocery', 'Beer, Wine & Spirits', 'Delis']",38.74440646898284,-121.17325749,"['6845 Douglas Blvd', 'Granite Bay, CA 95746']",6845 Douglas Blvd,,,Granite Bay,95746,19167918000.0
2605,4540-roo,roostarz-hot-chicken-el-dorado-hills-4,Roostarz - Hot Chicken,4.5,$$,277,"['Southern', 'Chicken Shop', 'Sandwiches']",38.65186437400283,-121.0679524409901,"['4540 Post St', 'Ste 290', 'El Dorado Hills, CA 95762']",4540 Post St,,,El Dorado Hills,95762,
2606,6811-sie,sierra-frozen-yogurt-granite-bay,Sierra Frozen Yogurt,3.3,$,15,['Ice Cream & Frozen Yogurt'],38.7436923,-121.1777966,"['6811 Douglas Blvd', 'Granite Bay, CA 95746']",6811 Douglas Blvd,,,Granite Bay,95746,19167730909.0
2607,4311-tog,togos-sandwiches-el-dorado-hills-2,TOGO'S Sandwiches,2.4,$,60,"['Sandwiches', 'Delis', 'Fast Food']",38.65042,-121.06845,"['4311 Town Center Blvd', 'Ste 440', 'El Dorado Hills, CA 95762']",4311 Town Center Blvd,,,El Dorado Hills,95762,19169396760.0
2608,4510-rou,round-table-pizza-el-dorado-hills-2,Round Table Pizza,2.4,$$,75,['Pizza'],38.652305,-121.067672,"['4510 Post St', 'Ste 300', 'El Dorado Hills, CA 95762']",4510 Post St,,,El Dorado Hills,95762,19169411577.0
2609,4311-sta,starbucks-el-dorado-hills-2,Starbucks,2.8,$$,120,['Coffee & Tea'],38.650502,-121.068303,"['4311 Town Center Blvd', 'The Marketplace At Town Center', 'El Dorado Hills, CA 95762']",4311 Town Center Blvd,,,El Dorado Hills,95762,19169330846.0
2610,4500-nug,nugget-markets-el-dorado-hills,Nugget Markets,4.3,$$,347,"['Grocery', 'Fruits & Veggies', 'Sandwiches']",38.652782,-121.06707,"['4500 Post St', 'El Dorado Hills, CA 95762']",4500 Post St,,,El Dorado Hills,95762,19169331433.0
2611,4312-mcd,mcdonalds-el-dorado-hills,McDonald's,1.5,$$,238,"['Fast Food', 'Burgers', 'Coffee & Tea']",38.6497628,-121.0681961,"['4312 Town Center Blvd', 'El Dorado Hills, CA 95762']",4312 Town Center Blvd,,,El Dorado Hills,95762,19169332868.0
2612,6875-gra,granite-bay-chinese-restaurant-granite-bay-2,Granite Bay Chinese Restaurant,3.8,$,147,['Chinese'],38.7450351,-121.17250737607934,"['6875 Douglas Blvd', 'Granite Bay, CA 95746']",6875 Douglas Blvd,,,Granite Bay,95746,19167899828.0
2613,4315-eld,el-dorado-hills-valero-el-dorado-hills,El Dorado Hills Valero,3.6,$$,13,"['Gas Stations', 'Convenience Stores']",38.65059537960948,-121.06774418441358,"['4315 Town Center Blvd', 'El Dorado Hills, CA 95762']",4315 Town Center Blvd,,,El Dorado Hills,95762,19169337760.0
2614,11971-caf,cafe-express-gold-river,Cafe Express,2.4,$,8,"['Delis', 'Breakfast & Brunch', 'Cafes']",38.62598,-121.22814,"['11971 Foundation Pl', 'Gold River, CA 95670']",11971 Foundation Pl,,,Gold River,95670,19163530937.0
2615,4355-alm,almighty-bistro-el-dorado-hills,Almighty Bistro,4.5,$$,171,"['Gluten-Free', 'New American']",38.65104,-121.06689,"['4355 Town Center Blvd', 'Ste 114', 'El Dorado Hills, CA 95762']",4355 Town Center Blvd,,,El Dorado Hills,95762,19165101204.0
2616,4400-cvs,cvs-pharmacy-el-dorado-hills-3,CVS Pharmacy,2.1,$$,51,"['Drugstores', 'Pharmacy', 'Convenience Stores']",38.6458448,-121.0688967,"['4400 Latrobe Rd', 'El Dorado Hills, CA 95762']",4400 Latrobe Rd,,,El Dorado Hills,95762,19169340133.0
2617,4356-tea,tea-xotics-el-dorado-hills-2,Tea Xotics,4.3,$$,122,"['Flowers & Gifts', 'Coffee & Tea', 'Personal Shopping']",38.65023,-121.0664,"['4356 Town Center Blvd', 'Ste 112', 'El Dorado Hills, CA 95762']",4356 Town Center Blvd,,,El Dorado Hills,95762,19164613548.0
2618,4359-rub,rubios-coastal-grill-el-dorado-hills-2,Rubio's Coastal Grill,2.3,$,215,"['Seafood', 'Mexican', 'Salad']",38.651019,-121.066051,"['4359 Town Center Blvd', 'Ste 108', 'El Dorado Hills, CA 95762']",4359 Town Center Blvd,,,El Dorado Hills,95762,19162937428.0
2619,4361-yog,yogaberry-el-dorado-hills,Yogaberry,3.4,$,76,['Ice Cream & Frozen Yogurt'],38.6515235900879,-121.065971374512,"['4361 Town Ctr Blvd', 'El Dorado Hills, CA 95762']",4361 Town Ctr Blvd,,,El Dorado Hills,95762,19169393300.0
2620,1004-pee,peets-coffee-el-dorado-hills,Peet's Coffee,4.1,$$,75,['Coffee & Tea'],38.64583,-121.06769,"['1004 White Rock Rd', 'Ste 100', 'El Dorado Hills, CA 95762']",1004 White Rock Rd,,,El Dorado Hills,95762,19169340423.0
2621,4364-sou,south-fork-grille-el-dorado-hills,South Fork Grille,4.3,$$,237,"['New American', 'Breakfast & Brunch', 'Steakhouses']",38.650618,-121.065579,"['4364 Town Center Blvd', 'Ste 124', 'El Dorado Hills, CA 95762']",4364 Town Center Blvd,,,El Dorado Hills,95762,19164580206.0
2622,4364-bri,brickyard-counter-and-bar-el-dorado-hills,Brickyard Counter & Bar,3.4,$$,196,"['Burgers', 'Beer Bar', 'Barbeque']",38.65060945263789,-121.0655072,"['4364 Town Ctr Blvd', 'Ste 128', 'El Dorado Hills, CA 95762']",4364 Town Ctr Blvd,,,El Dorado Hills,95762,19167729464.0
2623,7445-str,strawberry-stand-citrus-heights,Strawberry Stand,4.5,$$,2,"['Farmers Market', 'Fruits & Veggies']",38.701458,-121.244705,"['7445 Wachtel Way', 'Citrus Heights, CA 95610']",7445 Wachtel Way,,,Citrus Heights,95610,
2624,1121-bam,bamiyan-afghan-restaurant-el-dorado-hills,Bamiyan Afghan Restaurant,4.3,$$,270,"['Afghan', 'Vegan', 'Mediterranean']",38.648616,-121.064188,"['1121 White Rock Rd', 'El Dorado Hills, CA 95762']",1121 White Rock Rd,,,El Dorado Hills,95762,19169418787.0
2625,2023-pet,petes-restaurant-and-brewhouse-el-dorado-hills,Pete's Restaurant & Brewhouse,3.3,$$,298,"['Pizza', 'Salad', 'Sandwiches']",38.652127,-121.062939,"['2023 Vine St', 'Ste 201', 'El Dorado Hills, CA 95762']",2023 Vine St,,,El Dorado Hills,95762,19166936111.0
2626,2023-enc,encanto-cocina-and-tequila-bar-el-dorado-hills,Encanto Cocina & Tequila Bar,3.7,$$,69,"['Mexican', 'Cocktail Bars']",38.652165,-121.063006,"['2023 Vine St', 'Ste 200', 'El Dorado Hills, CA 95762']",2023 Vine St,,,El Dorado Hills,95762,19166739279.0
2627,1121-umi,umi-sushi-el-dorado-hills-2,Umi Sushi,4.2,$$,234,"['Japanese', 'Sushi Bars', 'Desserts']",38.648773,-121.0640792,"['1121 White Rock Rd', 'Ste 105', 'El Dorado Hills, CA 95762']",1121 White Rock Rd,,,El Dorado Hills,95762,19165869444.0
2628,2085-col,cold-stone-creamery-el-dorado-hills,Cold Stone Creamery,3.5,$$,63,"['Ice Cream & Frozen Yogurt', 'Custom Cakes', 'Cupcakes']",38.65168857217567,-121.06279497583692,"['2085 Vine St', 'Ste 103', 'El Dorado Hills, CA 95762']",2085 Vine St,,,El Dorado Hills,95762,19169336377.0
2629,2085-ckn,c-knights-steakhouse-el-dorado-hills,C. Knight's Steakhouse,4.1,$$$$,347,"['Steakhouses', 'American']",38.651673,-121.062657,"['2085 Vine St', 'Ste 100', 'El Dorado Hills, CA 95762']",2085 Vine St,,,El Dorado Hills,95762,19162351730.0
2630,4390-for,formaggio-pizza-express-el-dorado-hills,Formaggio Pizza Express,4.7,$$,97,"['Pizza', 'Italian', 'Chicken Wings']",38.64921,-121.06313,"['4390 Town Ctr Blvd', 'El Dorado Hills, CA 95762']",4390 Town Ctr Blvd,,,El Dorado Hills,95762,19168055904.0
2631,4390-sou,sourdough-and-co-el-dorado-hills-2,Sourdough & Co,3.8,$,265,"['Sandwiches', 'Salad', 'Soup']",38.6491866441334,-121.063128065695,"['4390 Town Center Blvd', 'Ste 140', 'El Dorado Hills, CA 95762']",4390 Town Center Blvd,,,El Dorado Hills,95762,19169419150.0
2632,5540-oak,oak-leaf-cafe-granite-bay,Oak Leaf Cafe,4.2,$$,129,"['Breakfast & Brunch', 'Sandwiches', 'Creperies']",38.74301,-121.19732,"['5540 Douglas Blvd', 'Ste 110', 'Granite Bay, CA 95746']",5540 Douglas Blvd,,,Granite Bay,95746,19167712579.0
2633,5530-cap,capitol-cellars-granite-bay-granite-bay,Capitol Cellars Granite Bay,3.9,$$$$,18,['Wine Tasting Room'],38.7430864563288,-121.197764481872,"['5530 Douglas Blvd', 'Ste 170', 'Granite Bay, CA 95746']",5530 Douglas Blvd,,,Granite Bay,95746,19167809030.0
2634,5550-elr,el-rey-mexican-cuisine-granite-bay,El Rey Mexican Cuisine,4.4,$$,141,"['Mexican', 'Breakfast & Brunch']",38.74357,-121.19709,"['5550 Douglas Blvd', 'Ste 200', 'Granite Bay, CA 95746']",5550 Douglas Blvd,,,Granite Bay,95746,19167725858.0
2635,5550-pee,peets-coffee-granite-bay,Peet's Coffee,4.0,$,67,['Coffee & Tea'],38.7437130449781,-121.197154698301,"['5550 Douglas Blvd', 'Ste D-110', 'Granite Bay, CA 95746']",5550 Douglas Blvd,,,Granite Bay,95746,19167833113.0
2636,9280-cvs,cvs-pharmacy-roseville-10,CVS Pharmacy,3.1,$,17,"['Drugstores', 'Pharmacy', 'Convenience Stores']",38.729856,-121.227511,"['9280 Sierra College Blvd', 'Roseville, CA 95661']",9280 Sierra College Blvd,,,Roseville,95661,19167725313.0
2637,6840-7el,7-eleven-orangevale,7-Eleven,2.8,$,13,"['Convenience Stores', 'Coffee & Tea']",38.6915686756979,-121.25506684184,"['6840 Woodmore Oaks', 'Orangevale, CA 95662']",6840 Woodmore Oaks,,,Orangevale,95662,19167262071.0
2638,5050-cra,crackd-toffee-company-el-dorado-hills,Crack'd Toffee Company,4.8,$$,12,"['Desserts', 'Chocolatiers & Shops']",38.6575905,-121.0564425,"['5050 Robert J. Mathews Pkwy,', 'Suite 113', 'El Dorado Hills, CA 95762']","5050 Robert J. Mathews Pkwy,",,,El Dorado Hills,95762,18445272253.0
2639,9260-sco,scoreboards-pizza-and-grill-roseville,Scoreboards Pizza & Grill,4.1,$$,227,"['Pizza', 'Burgers']",38.73036,-121.22771,"['9260 Sierra College Blvd', 'Ste 600', 'Roseville, CA 95661']",9260 Sierra College Blvd,,,Roseville,95661,19167971100.0
2640,9213-nuy,nuyo-frozen-yogurt-roseville,NuYo Frozen Yogurt,4.2,$$,159,['Ice Cream & Frozen Yogurt'],38.7359575,-121.2253724,"['9213 Sierra College Blvd', 'Ste 100', 'Roseville, CA 95661']",9213 Sierra College Blvd,,,Roseville,95661,19167880543.0
2641,8755-rou,round-table-pizza-roseville-4,Round Table Pizza,2.9,$$,123,['Pizza'],38.74092541842423,-121.22559448745804,"['8755-A Sierra College Blvd', 'Roseville, CA 95661']",8755-A Sierra College Blvd,,,Roseville,95661,19167917288.0
2642,8690-jam,jamba-roseville,Jamba,4.4,$,58,['Juice Bars & Smoothies'],38.74043106655838,-121.22658199594817,"['8690 Sierra College Blvd', 'Ste 170', 'Roseville, CA 95661']",8690 Sierra College Blvd,,,Roseville,95661,19167739541.0
2643,8690-bas,baskin-robbins-roseville-6,Baskin-Robbins,2.4,$$,25,"['Ice Cream & Frozen Yogurt', 'Desserts', 'Custom Cakes']",38.74079,-121.22655,"['8690 Sierra College Blvd', 'Suite 155', 'Roseville, CA 95661']",8690 Sierra College Blvd,,,Roseville,95661,19167710530.0
2644,8690-sta,starbucks-roseville-28,Starbucks,3.5,$,62,['Coffee & Tea'],38.74072296,-121.2265784,"['8690 Sierra College Blvd', 'Renaissance Creek', 'Roseville, CA 95661']",8690 Sierra College Blvd,,,Roseville,95661,19167834149.0
2645,8711-sub,subway-granite-bay-2,Subway,2.9,$,28,"['Fast Food', 'Sandwiches']",38.7413347237224,-121.225714885896,"['8711 Sierra College Blvd', 'Ste 6', 'Granite Bay, CA 95746']",8711 Sierra College Blvd,,,Granite Bay,95746,19167915222.0
2646,8680-dap,daphnes-roseville,Daphne's,3.1,$$,240,"['Greek', 'Mediterranean']",38.740426,-121.227263,"['8680 Sierra College Blvd,', 'Ste 110', 'Roseville, CA 95661']","8680 Sierra College Blvd,",,,Roseville,95661,19167833565.0
2647,8680-loc,local-kitchens-granite-bay-3,Local Kitchens,4.4,$$,49,"['Tacos', 'Burgers', 'Sandwiches']",38.740412,-121.227504,"['8680 Sierra College Blvd', 'Ste 195', 'Granite Bay, CA 95661']",8680 Sierra College Blvd,,,Granite Bay,95661,14159928206.0
2648,8680-roy,royal-india-roseville-7,Royal India ,3.5,$$,42,"['Buffets', 'Diners', 'Halal']",38.740412,-121.227504,"['8680 Sierra College Blvd', 'Roseville, CA 95661']",8680 Sierra College Blvd,,,Roseville,95661,19168992761.0
